match_id,round_id,spike_planted,spike_defused
MATCH_000376,MATCH_000376-R22,1,1
MATCH_000377,MATCH_000377-R01,1,1
MATCH_000377,MATCH_000377-R02,1,0
MATCH_000377,MATCH_000377-R03,1,1
MATCH_000377,MATCH_000377-R04,1,0
MATCH_000377,MATCH_000377-R05,1,1
MATCH_000377,MATCH_000377-R06,1,0
MATCH_000377,MATCH_000377-R07,1,0
MATCH_000377,MATCH_000377-R08,1,1
MATCH_000377,MATCH_000377-R09,1,1
MATCH_000377,MATCH_000377-R10,1,0
MATCH_000377,MATCH_000377-R11,1,0
MATCH_000377,MATCH_000377-R12,1,1
MATCH_000377,MATCH_000377-R13,1,0
MATCH_000377,MATCH_000377-R14,1,1
MATCH_000377,MATCH_000377-R15,1,1
MATCH_000377,MATCH_000377-R16,1,0
MATCH_000377,MATCH_000377-R17,1,1
MATCH_000377,MATCH_000377-R18,1,1
MATCH_000377,MATCH_000377-R19,1,1
MATCH_000377,MATCH_000377-R20,1,1
MATCH_000377,MATCH_000377-R21,1,0
MATCH_000377,MATCH_000377-R22,1,0
MATCH_000377,MATCH_000377-R23,1,1
MATCH_000378,MATCH_000378-R01,1,0
MATCH_000378,MATCH_000378-R02,1,1
MATCH_000378,MATCH_000378-R03,1,0
MATCH_000378,MATCH_000378-R04,1,1
MATCH_000378,MATCH_000378-R05,1,0
MATCH_000378,MATCH_000378-R06,1,0
MATCH_000378,MATCH_000378-R07,1,0
MATCH_000378,MATCH_000378-R08,1,1
MATCH_000378,MATCH_000378-R09,1,0
MATCH_000378,MATCH_000378-R10,1,0
MATCH_000378,MATCH_000378-R11,1,1
MATCH_000378,MATCH_000378-R12,1,0
MATCH_000378,MATCH_000378-R13,1,1
MATCH_000378,MATCH_000378-R14,1,1
MATCH_000378,MATCH_000378-R15,1,0
MATCH_000378,MATCH_000378-R16,1,0
MATCH_000378,MATCH_000378-R17,1,0
MATCH_000378,MATCH_000378-R18,1,0
MATCH_000378,MATCH_000378-R19,1,1
MATCH_000378,MATCH_000378-R20,1,1
MATCH_000378,MATCH_000378-R21,1,0
MATCH_000379,MATCH_000379-R01,1,0
MATCH_000379,MATCH_000379-R02,1,1
MATCH_000379,MATCH_000379-R03,1,0
MATCH_000379,MATCH_000379-R04,1,1
MATCH_000379,MATCH_000379-R05,1,1
MATCH_000379,MATCH_000379-R06,1,1
MATCH_000379,MATCH_000379-R07,1,1
MATCH_000379,MATCH_000379-R08,1,0
MATCH_000379,MATCH_000379-R09,1,1
MATCH_000379,MATCH_000379-R10,1,1
MATCH_000379,MATCH_000379-R11,1,1
MATCH_000379,MATCH_000379-R12,1,0
MATCH_000379,MATCH_000379-R13,1,0
MATCH_000379,MATCH_000379-R14,1,0
MATCH_000379,MATCH_000379-R15,1,1
MATCH_000379,MATCH_000379-R16,1,0
MATCH_000379,MATCH_000379-R17,1,1
MATCH_000379,MATCH_000379-R18,1,0
MATCH_000379,MATCH_000379-R19,1,1
MATCH_000379,MATCH_000379-R20,1,0
MATCH_000379,MATCH_000379-R21,1,1
MATCH_000379,MATCH_000379-R22,1,1
MATCH_000380,MATCH_000380-R01,1,0
MATCH_000380,MATCH_000380-R02,1,0
MATCH_000380,MATCH_000380-R03,1,1
MATCH_000380,MATCH_000380-R04,1,0
MATCH_000380,MATCH_000380-R05,1,1
MATCH_000380,MATCH_000380-R06,1,0
MATCH_000380,MATCH_000380-R07,1,1
MATCH_000380,MATCH_000380-R08,1,0
MATCH_000380,MATCH_000380-R09,1,1
MATCH_000380,MATCH_000380-R10,1,0
MATCH_000380,MATCH_000380-R11,1,0
MATCH_000380,MATCH_000380-R12,1,0
MATCH_000380,MATCH_000380-R13,1,0
MATCH_000380,MATCH_000380-R14,1,1
MATCH_000380,MATCH_000380-R15,1,1
MATCH_000380,MATCH_000380-R16,1,0
MATCH_000380,MATCH_000380-R17,1,1
MATCH_000380,MATCH_000380-R18,1,1
MATCH_000380,MATCH_000380-R19,1,1
MATCH_000380,MATCH_000380-R20,1,0
MATCH_000380,MATCH_000380-R21,1,1
MATCH_000380,MATCH_000380-R22,1,0
MATCH_000380,MATCH_000380-R23,1,0
MATCH_000381,MATCH_000381-R01,1,0
MATCH_000381,MATCH_000381-R02,1,0
MATCH_000381,MATCH_000381-R03,1,0
MATCH_000381,MATCH_000381-R04,1,0
MATCH_000381,MATCH_000381-R05,1,0
MATCH_000381,MATCH_000381-R06,1,0
MATCH_000381,MATCH_000381-R07,1,1
MATCH_000381,MATCH_000381-R08,1,0
MATCH_000381,MATCH_000381-R09,1,0
MATCH_000381,MATCH_000381-R10,1,0
MATCH_000381,MATCH_000381-R11,1,1
MATCH_000381,MATCH_000381-R12,1,0
MATCH_000381,MATCH_000381-R13,1,1
MATCH_000381,MATCH_000381-R14,1,1
MATCH_000381,MATCH_000381-R15,1,1
MATCH_000381,MATCH_000381-R16,1,1
MATCH_000381,MATCH_000381-R17,1,1
MATCH_000381,MATCH_000381-R18,1,0
MATCH_000381,MATCH_000381-R19,1,1
MATCH_000381,MATCH_000381-R20,1,0
MATCH_000381,MATCH_000381-R21,1,1
MATCH_000381,MATCH_000381-R22,1,1
MATCH_000381,MATCH_000381-R23,1,1
MATCH_000381,MATCH_000381-R24,1,1
MATCH_000381,MATCH_000381-R25,1,1
MATCH_000382,MATCH_000382-R01,1,1
MATCH_000382,MATCH_000382-R02,1,1
MATCH_000382,MATCH_000382-R03,1,1
MATCH_000382,MATCH_000382-R04,1,1
MATCH_000382,MATCH_000382-R05,1,0
MATCH_000382,MATCH_000382-R06,1,1
MATCH_000382,MATCH_000382-R07,1,0
MATCH_000382,MATCH_000382-R08,1,1
MATCH_000382,MATCH_000382-R09,1,0
MATCH_000382,MATCH_000382-R10,1,0
MATCH_000382,MATCH_000382-R11,1,0
MATCH_000382,MATCH_000382-R12,1,0
MATCH_000382,MATCH_000382-R13,1,1
MATCH_000382,MATCH_000382-R14,1,0
MATCH_000382,MATCH_000382-R15,1,0
MATCH_000382,MATCH_000382-R16,1,0
MATCH_000382,MATCH_000382-R17,1,0
MATCH_000382,MATCH_000382-R18,1,1
MATCH_000382,MATCH_000382-R19,1,1
MATCH_000382,MATCH_000382-R20,0,0
MATCH_000382,MATCH_000382-R21,1,0
MATCH_000382,MATCH_000382-R22,1,1
MATCH_000382,MATCH_000382-R23,1,0
MATCH_000382,MATCH_000382-R24,1,1
MATCH_000382,MATCH_000382-R25,1,1
MATCH_000383,MATCH_000383-R01,1,1
MATCH_000383,MATCH_000383-R02,1,1
MATCH_000383,MATCH_000383-R03,1,1
MATCH_000383,MATCH_000383-R04,1,0
MATCH_000383,MATCH_000383-R05,1,1
MATCH_000383,MATCH_000383-R06,1,1
MATCH_000383,MATCH_000383-R07,1,1
MATCH_000383,MATCH_000383-R08,1,0
MATCH_000383,MATCH_000383-R09,1,1
MATCH_000383,MATCH_000383-R10,1,1
MATCH_000383,MATCH_000383-R11,1,0
MATCH_000383,MATCH_000383-R12,1,1
MATCH_000383,MATCH_000383-R13,1,0
MATCH_000383,MATCH_000383-R14,1,0
MATCH_000383,MATCH_000383-R15,1,0
MATCH_000383,MATCH_000383-R16,1,0
MATCH_000383,MATCH_000383-R17,1,0
MATCH_000383,MATCH_000383-R18,1,0
MATCH_000383,MATCH_000383-R19,1,1
MATCH_000383,MATCH_000383-R20,1,0
MATCH_000383,MATCH_000383-R21,1,0
MATCH_000383,MATCH_000383-R22,1,0
MATCH_000383,MATCH_000383-R23,1,1
MATCH_000383,MATCH_000383-R24,1,0
MATCH_000384,MATCH_000384-R01,1,0
MATCH_000384,MATCH_000384-R02,1,0
MATCH_000384,MATCH_000384-R03,1,1
MATCH_000384,MATCH_000384-R04,1,0
MATCH_000384,MATCH_000384-R05,1,0
MATCH_000384,MATCH_000384-R06,1,1
MATCH_000384,MATCH_000384-R07,1,1
MATCH_000384,MATCH_000384-R08,1,0
MATCH_000384,MATCH_000384-R09,1,0
MATCH_000384,MATCH_000384-R10,1,1
MATCH_000384,MATCH_000384-R11,1,1
MATCH_000384,MATCH_000384-R12,1,0
MATCH_000384,MATCH_000384-R13,1,0
MATCH_000384,MATCH_000384-R14,1,1
MATCH_000384,MATCH_000384-R15,1,0
MATCH_000384,MATCH_000384-R16,1,1
MATCH_000384,MATCH_000384-R17,1,1
MATCH_000384,MATCH_000384-R18,1,1
MATCH_000384,MATCH_000384-R19,1,1
MATCH_000384,MATCH_000384-R20,1,1
MATCH_000384,MATCH_000384-R21,1,0
MATCH_000384,MATCH_000384-R22,1,0
MATCH_000384,MATCH_000384-R23,1,1
MATCH_000384,MATCH_000384-R24,1,1
MATCH_000385,MATCH_000385-R01,1,1
MATCH_000385,MATCH_000385-R02,1,1
MATCH_000385,MATCH_000385-R03,1,1
MATCH_000385,MATCH_000385-R04,1,1
MATCH_000385,MATCH_000385-R05,1,1
MATCH_000385,MATCH_000385-R06,1,1
MATCH_000385,MATCH_000385-R07,1,1
MATCH_000385,MATCH_000385-R08,1,1
MATCH_000385,MATCH_000385-R09,1,1
MATCH_000385,MATCH_000385-R10,1,0
MATCH_000385,MATCH_000385-R11,1,1
MATCH_000385,MATCH_000385-R12,1,1
MATCH_000385,MATCH_000385-R13,1,1
MATCH_000385,MATCH_000385-R14,1,0
MATCH_000385,MATCH_000385-R15,1,0
MATCH_000385,MATCH_000385-R16,1,1
MATCH_000386,MATCH_000386-R01,1,0
MATCH_000386,MATCH_000386-R02,1,0
MATCH_000386,MATCH_000386-R03,1,1
MATCH_000386,MATCH_000386-R04,1,1
MATCH_000386,MATCH_000386-R05,1,0
MATCH_000386,MATCH_000386-R06,1,1
MATCH_000386,MATCH_000386-R07,1,1
MATCH_000386,MATCH_000386-R08,1,1
MATCH_000386,MATCH_000386-R09,1,1
MATCH_000386,MATCH_000386-R10,1,1
MATCH_000386,MATCH_000386-R11,1,1
MATCH_000386,MATCH_000386-R12,1,0
MATCH_000386,MATCH_000386-R13,1,1
MATCH_000386,MATCH_000386-R14,1,1
MATCH_000386,MATCH_000386-R15,1,1
MATCH_000386,MATCH_000386-R16,1,0
MATCH_000386,MATCH_000386-R17,1,0
MATCH_000386,MATCH_000386-R18,1,1
MATCH_000386,MATCH_000386-R19,1,0
MATCH_000386,MATCH_000386-R20,1,1
MATCH_000387,MATCH_000387-R01,1,0
MATCH_000387,MATCH_000387-R02,1,0
MATCH_000387,MATCH_000387-R03,1,0
MATCH_000387,MATCH_000387-R04,1,1
MATCH_000387,MATCH_000387-R05,1,1
MATCH_000387,MATCH_000387-R06,1,0
MATCH_000387,MATCH_000387-R07,1,0
MATCH_000387,MATCH_000387-R08,1,1
MATCH_000387,MATCH_000387-R09,1,1
MATCH_000387,MATCH_000387-R10,1,0
MATCH_000387,MATCH_000387-R11,1,0
MATCH_000387,MATCH_000387-R12,1,0
MATCH_000387,MATCH_000387-R13,1,0
MATCH_000387,MATCH_000387-R14,1,0
MATCH_000387,MATCH_000387-R15,1,1
MATCH_000387,MATCH_000387-R16,1,1
MATCH_000387,MATCH_000387-R17,1,1
MATCH_000387,MATCH_000387-R18,1,0
MATCH_000387,MATCH_000387-R19,1,0
MATCH_000387,MATCH_000387-R20,1,1
MATCH_000387,MATCH_000387-R21,1,0
MATCH_000388,MATCH_000388-R01,1,1
MATCH_000388,MATCH_000388-R02,1,0
MATCH_000388,MATCH_000388-R03,1,0
MATCH_000388,MATCH_000388-R04,1,1
MATCH_000388,MATCH_000388-R05,1,0
MATCH_000388,MATCH_000388-R06,1,0
MATCH_000388,MATCH_000388-R07,1,0
MATCH_000388,MATCH_000388-R08,1,1
MATCH_000388,MATCH_000388-R09,1,1
MATCH_000388,MATCH_000388-R10,1,1
MATCH_000388,MATCH_000388-R11,1,0
MATCH_000388,MATCH_000388-R12,1,1
MATCH_000388,MATCH_000388-R13,1,1
MATCH_000388,MATCH_000388-R14,1,1
MATCH_000388,MATCH_000388-R15,1,0
MATCH_000388,MATCH_000388-R16,1,1
MATCH_000388,MATCH_000388-R17,1,0
MATCH_000388,MATCH_000388-R18,1,1
MATCH_000388,MATCH_000388-R19,1,1
MATCH_000388,MATCH_000388-R20,1,1
MATCH_000388,MATCH_000388-R21,1,0
MATCH_000388,MATCH_000388-R22,1,1
MATCH_000389,MATCH_000389-R01,1,0
MATCH_000389,MATCH_000389-R02,1,1
MATCH_000389,MATCH_000389-R03,1,0
MATCH_000389,MATCH_000389-R04,1,1
MATCH_000389,MATCH_000389-R05,1,1
MATCH_000389,MATCH_000389-R06,1,1
MATCH_000389,MATCH_000389-R07,1,0
MATCH_000389,MATCH_000389-R08,1,1
MATCH_000389,MATCH_000389-R09,1,1
MATCH_000389,MATCH_000389-R10,1,0
MATCH_000389,MATCH_000389-R11,1,1
MATCH_000389,MATCH_000389-R12,1,1
MATCH_000389,MATCH_000389-R13,1,0
MATCH_000389,MATCH_000389-R14,1,1
MATCH_000389,MATCH_000389-R15,1,1
MATCH_000389,MATCH_000389-R16,1,1
MATCH_000389,MATCH_000389-R17,1,1
MATCH_000389,MATCH_000389-R18,1,1
MATCH_000390,MATCH_000390-R01,1,1
MATCH_000390,MATCH_000390-R02,1,0
MATCH_000390,MATCH_000390-R03,1,1
MATCH_000390,MATCH_000390-R04,1,1
MATCH_000390,MATCH_000390-R05,1,1
MATCH_000390,MATCH_000390-R06,1,0
MATCH_000390,MATCH_000390-R07,1,1
MATCH_000390,MATCH_000390-R08,1,1
MATCH_000390,MATCH_000390-R09,1,1
MATCH_000390,MATCH_000390-R10,1,1
MATCH_000390,MATCH_000390-R11,1,1
MATCH_000390,MATCH_000390-R12,1,1
MATCH_000390,MATCH_000390-R13,1,1
MATCH_000390,MATCH_000390-R14,1,1
MATCH_000390,MATCH_000390-R15,1,0
MATCH_000390,MATCH_000390-R16,1,0
MATCH_000390,MATCH_000390-R17,1,0
MATCH_000390,MATCH_000390-R18,1,0
MATCH_000390,MATCH_000390-R19,1,0
MATCH_000390,MATCH_000390-R20,1,1
MATCH_000391,MATCH_000391-R01,1,0
MATCH_000391,MATCH_000391-R02,1,1
MATCH_000391,MATCH_000391-R03,1,1
MATCH_000391,MATCH_000391-R04,1,1
MATCH_000391,MATCH_000391-R05,1,1
MATCH_000391,MATCH_000391-R06,1,0
MATCH_000391,MATCH_000391-R07,1,1
MATCH_000391,MATCH_000391-R08,1,1
MATCH_000391,MATCH_000391-R09,1,0
MATCH_000391,MATCH_000391-R10,1,1
MATCH_000391,MATCH_000391-R11,1,1
MATCH_000391,MATCH_000391-R12,1,1
MATCH_000391,MATCH_000391-R13,1,1
MATCH_000391,MATCH_000391-R14,1,0
MATCH_000391,MATCH_000391-R15,1,1
MATCH_000391,MATCH_000391-R16,1,0
MATCH_000391,MATCH_000391-R17,1,1
MATCH_000391,MATCH_000391-R18,1,0
MATCH_000391,MATCH_000391-R19,1,0
MATCH_000391,MATCH_000391-R20,1,0
MATCH_000391,MATCH_000391-R21,1,0
MATCH_000391,MATCH_000391-R22,1,0
MATCH_000391,MATCH_000391-R23,1,0
MATCH_000391,MATCH_000391-R24,1,0
MATCH_000391,MATCH_000391-R25,1,0
MATCH_000392,MATCH_000392-R01,1,1
MATCH_000392,MATCH_000392-R02,1,1
MATCH_000392,MATCH_000392-R03,1,1
MATCH_000392,MATCH_000392-R04,0,0
MATCH_000392,MATCH_000392-R05,1,1
MATCH_000392,MATCH_000392-R06,1,1
MATCH_000392,MATCH_000392-R07,1,1
MATCH_000392,MATCH_000392-R08,1,1
MATCH_000392,MATCH_000392-R09,1,1
MATCH_000392,MATCH_000392-R10,1,1
MATCH_000392,MATCH_000392-R11,1,0
MATCH_000392,MATCH_000392-R12,1,0
MATCH_000392,MATCH_000392-R13,1,0
MATCH_000392,MATCH_000392-R14,1,1
MATCH_000392,MATCH_000392-R15,1,0
MATCH_000392,MATCH_000392-R16,1,0
MATCH_000392,MATCH_000392-R17,1,0
MATCH_000392,MATCH_000392-R18,1,1
MATCH_000392,MATCH_000392-R19,1,0
MATCH_000392,MATCH_000392-R20,1,0
MATCH_000392,MATCH_000392-R21,1,1
MATCH_000393,MATCH_000393-R01,1,0
MATCH_000393,MATCH_000393-R02,1,1
MATCH_000393,MATCH_000393-R03,1,1
MATCH_000393,MATCH_000393-R04,1,1
MATCH_000393,MATCH_000393-R05,1,1
MATCH_000393,MATCH_000393-R06,1,1
MATCH_000393,MATCH_000393-R07,1,1
MATCH_000393,MATCH_000393-R08,1,1
MATCH_000393,MATCH_000393-R09,1,1
MATCH_000393,MATCH_000393-R10,1,1
MATCH_000393,MATCH_000393-R11,1,0
MATCH_000393,MATCH_000393-R12,1,1
MATCH_000393,MATCH_000393-R13,1,1
MATCH_000393,MATCH_000393-R14,1,1
MATCH_000393,MATCH_000393-R15,1,1
MATCH_000394,MATCH_000394-R01,1,1
MATCH_000394,MATCH_000394-R02,1,1
MATCH_000394,MATCH_000394-R03,1,0
MATCH_000394,MATCH_000394-R04,1,1
MATCH_000394,MATCH_000394-R05,1,0
MATCH_000394,MATCH_000394-R06,1,0
MATCH_000394,MATCH_000394-R07,1,1
MATCH_000394,MATCH_000394-R08,1,1
MATCH_000394,MATCH_000394-R09,1,1
MATCH_000394,MATCH_000394-R10,1,0
MATCH_000394,MATCH_000394-R11,1,1
MATCH_000394,MATCH_000394-R12,1,0
MATCH_000394,MATCH_000394-R13,1,1
MATCH_000394,MATCH_000394-R14,1,1
MATCH_000394,MATCH_000394-R15,1,0
MATCH_000394,MATCH_000394-R16,1,0
MATCH_000394,MATCH_000394-R17,1,0
MATCH_000394,MATCH_000394-R18,1,0
MATCH_000394,MATCH_000394-R19,1,0
MATCH_000394,MATCH_000394-R20,1,1
MATCH_000394,MATCH_000394-R21,1,1
MATCH_000394,MATCH_000394-R22,1,1
MATCH_000394,MATCH_000394-R23,1,0
MATCH_000394,MATCH_000394-R24,1,0
MATCH_000394,MATCH_000394-R25,1,0
MATCH_000395,MATCH_000395-R01,1,1
MATCH_000395,MATCH_000395-R02,1,0
MATCH_000395,MATCH_000395-R03,1,1
MATCH_000395,MATCH_000395-R04,1,0
MATCH_000395,MATCH_000395-R05,1,0
MATCH_000395,MATCH_000395-R06,1,0
MATCH_000395,MATCH_000395-R07,1,0
MATCH_000395,MATCH_000395-R08,1,1
MATCH_000395,MATCH_000395-R09,1,0
MATCH_000395,MATCH_000395-R10,1,0
MATCH_000395,MATCH_000395-R11,1,0
MATCH_000395,MATCH_000395-R12,1,1
MATCH_000395,MATCH_000395-R13,1,0
MATCH_000395,MATCH_000395-R14,1,1
MATCH_000395,MATCH_000395-R15,1,1
MATCH_000395,MATCH_000395-R16,1,0
MATCH_000395,MATCH_000395-R17,1,1
MATCH_000395,MATCH_000395-R18,1,0
MATCH_000395,MATCH_000395-R19,1,0
MATCH_000395,MATCH_000395-R20,1,1
MATCH_000395,MATCH_000395-R21,1,1
MATCH_000395,MATCH_000395-R22,1,0
MATCH_000396,MATCH_000396-R01,1,1
MATCH_000396,MATCH_000396-R02,1,1
MATCH_000396,MATCH_000396-R03,1,1
MATCH_000396,MATCH_000396-R04,1,0
MATCH_000396,MATCH_000396-R05,1,1
MATCH_000396,MATCH_000396-R06,1,1
MATCH_000396,MATCH_000396-R07,1,1
MATCH_000396,MATCH_000396-R08,1,0
MATCH_000396,MATCH_000396-R09,1,1
MATCH_000396,MATCH_000396-R10,1,0
MATCH_000396,MATCH_000396-R11,1,1
MATCH_000396,MATCH_000396-R12,1,0
MATCH_000396,MATCH_000396-R13,1,0
MATCH_000396,MATCH_000396-R14,1,0
MATCH_000396,MATCH_000396-R15,1,0
MATCH_000396,MATCH_000396-R16,1,1
MATCH_000396,MATCH_000396-R17,1,1
MATCH_000396,MATCH_000396-R18,1,0
MATCH_000396,MATCH_000396-R19,1,0
MATCH_000396,MATCH_000396-R20,1,1
MATCH_000396,MATCH_000396-R21,1,1
MATCH_000396,MATCH_000396-R22,1,0
MATCH_000396,MATCH_000396-R23,1,0
MATCH_000396,MATCH_000396-R24,1,0
MATCH_000396,MATCH_000396-R25,1,1
MATCH_000397,MATCH_000397-R01,1,0
MATCH_000397,MATCH_000397-R02,1,0
MATCH_000397,MATCH_000397-R03,1,1
MATCH_000397,MATCH_000397-R04,1,1
MATCH_000397,MATCH_000397-R05,1,0
MATCH_000397,MATCH_000397-R06,1,0
MATCH_000397,MATCH_000397-R07,1,0
MATCH_000397,MATCH_000397-R08,1,1
MATCH_000397,MATCH_000397-R09,1,0
MATCH_000397,MATCH_000397-R10,1,1
MATCH_000397,MATCH_000397-R11,1,1
MATCH_000397,MATCH_000397-R12,1,1
MATCH_000397,MATCH_000397-R13,1,0
MATCH_000397,MATCH_000397-R14,1,0
MATCH_000397,MATCH_000397-R15,1,0
MATCH_000397,MATCH_000397-R16,1,0
MATCH_000397,MATCH_000397-R17,1,1
MATCH_000397,MATCH_000397-R18,1,0
MATCH_000397,MATCH_000397-R19,1,1
MATCH_000397,MATCH_000397-R20,1,0
MATCH_000397,MATCH_000397-R21,1,1
MATCH_000397,MATCH_000397-R22,1,1
MATCH_000397,MATCH_000397-R23,1,1
MATCH_000397,MATCH_000397-R24,1,1
MATCH_000397,MATCH_000397-R25,1,0
MATCH_000398,MATCH_000398-R01,1,1
MATCH_000398,MATCH_000398-R02,1,1
MATCH_000398,MATCH_000398-R03,1,1
MATCH_000398,MATCH_000398-R04,1,1
MATCH_000398,MATCH_000398-R05,1,0
MATCH_000398,MATCH_000398-R06,1,0
MATCH_000398,MATCH_000398-R07,1,1
MATCH_000398,MATCH_000398-R08,1,1
MATCH_000398,MATCH_000398-R09,1,1
MATCH_000398,MATCH_000398-R10,1,1
MATCH_000398,MATCH_000398-R11,1,1
MATCH_000398,MATCH_000398-R12,1,1
MATCH_000398,MATCH_000398-R13,1,0
MATCH_000398,MATCH_000398-R14,1,0
MATCH_000398,MATCH_000398-R15,1,1
MATCH_000398,MATCH_000398-R16,1,0
MATCH_000398,MATCH_000398-R17,1,0
MATCH_000398,MATCH_000398-R18,1,1
MATCH_000398,MATCH_000398-R19,1,0
MATCH_000398,MATCH_000398-R20,1,0
MATCH_000398,MATCH_000398-R21,1,1
MATCH_000399,MATCH_000399-R01,1,0
MATCH_000399,MATCH_000399-R02,1,1
MATCH_000399,MATCH_000399-R03,1,0
MATCH_000399,MATCH_000399-R04,1,1
MATCH_000399,MATCH_000399-R05,1,1
MATCH_000399,MATCH_000399-R06,1,1
MATCH_000399,MATCH_000399-R07,1,1
MATCH_000399,MATCH_000399-R08,1,1
MATCH_000399,MATCH_000399-R09,1,1
MATCH_000399,MATCH_000399-R10,1,1
MATCH_000399,MATCH_000399-R11,1,1
MATCH_000399,MATCH_000399-R12,1,1
MATCH_000399,MATCH_000399-R13,1,0
MATCH_000399,MATCH_000399-R14,1,0
MATCH_000399,MATCH_000399-R15,1,0
MATCH_000399,MATCH_000399-R16,1,0
MATCH_000399,MATCH_000399-R17,1,1
MATCH_000399,MATCH_000399-R18,1,1
MATCH_000399,MATCH_000399-R19,1,0
MATCH_000399,MATCH_000399-R20,1,1
MATCH_000400,MATCH_000400-R01,1,0
MATCH_000400,MATCH_000400-R02,1,1
MATCH_000400,MATCH_000400-R03,1,1
MATCH_000400,MATCH_000400-R04,1,1
MATCH_000400,MATCH_000400-R05,1,0
MATCH_000400,MATCH_000400-R06,1,1
MATCH_000400,MATCH_000400-R07,1,1
MATCH_000400,MATCH_000400-R08,1,1
MATCH_000400,MATCH_000400-R09,1,1
MATCH_000400,MATCH_000400-R10,1,0
MATCH_000400,MATCH_000400-R11,1,0
MATCH_000400,MATCH_000400-R12,1,1
MATCH_000400,MATCH_000400-R13,1,0
MATCH_000400,MATCH_000400-R14,1,0
MATCH_000400,MATCH_000400-R15,1,0
MATCH_000400,MATCH_000400-R16,1,1
MATCH_000400,MATCH_000400-R17,1,1
MATCH_000400,MATCH_000400-R18,1,0
MATCH_000400,MATCH_000400-R19,1,0
MATCH_000400,MATCH_000400-R20,1,1
MATCH_000400,MATCH_000400-R21,1,1
MATCH_000400,MATCH_000400-R22,1,1
MATCH_000401,MATCH_000401-R01,1,0
MATCH_000401,MATCH_000401-R02,1,0
MATCH_000401,MATCH_000401-R03,1,1
MATCH_000401,MATCH_000401-R04,1,1
MATCH_000401,MATCH_000401-R05,1,0
MATCH_000401,MATCH_000401-R06,1,0
MATCH_000401,MATCH_000401-R07,1,0
MATCH_000401,MATCH_000401-R08,1,0
MATCH_000401,MATCH_000401-R09,1,1
MATCH_000401,MATCH_000401-R10,1,1
MATCH_000401,MATCH_000401-R11,1,0
MATCH_000401,MATCH_000401-R12,1,1
MATCH_000401,MATCH_000401-R13,1,1
MATCH_000401,MATCH_000401-R14,1,1
MATCH_000401,MATCH_000401-R15,1,0
MATCH_000401,MATCH_000401-R16,1,1
MATCH_000401,MATCH_000401-R17,1,1
MATCH_000401,MATCH_000401-R18,1,0
MATCH_000401,MATCH_000401-R19,1,0
MATCH_000401,MATCH_000401-R20,1,1
MATCH_000401,MATCH_000401-R21,1,1
MATCH_000401,MATCH_000401-R22,1,1
MATCH_000401,MATCH_000401-R23,1,0
MATCH_000401,MATCH_000401-R24,1,0
MATCH_000401,MATCH_000401-R25,1,1
MATCH_000402,MATCH_000402-R01,1,1
MATCH_000402,MATCH_000402-R02,1,1
MATCH_000402,MATCH_000402-R03,1,1
MATCH_000402,MATCH_000402-R04,1,0
MATCH_000402,MATCH_000402-R05,1,1
MATCH_000402,MATCH_000402-R06,1,1
MATCH_000402,MATCH_000402-R07,1,1
MATCH_000402,MATCH_000402-R08,1,0
MATCH_000402,MATCH_000402-R09,1,0
MATCH_000402,MATCH_000402-R10,1,0
MATCH_000402,MATCH_000402-R11,1,1
MATCH_000402,MATCH_000402-R12,1,1
MATCH_000402,MATCH_000402-R13,1,1
MATCH_000402,MATCH_000402-R14,1,1
MATCH_000402,MATCH_000402-R15,1,1
MATCH_000402,MATCH_000402-R16,1,1
MATCH_000402,MATCH_000402-R17,1,1
MATCH_000403,MATCH_000403-R01,1,0
MATCH_000403,MATCH_000403-R02,1,1
MATCH_000403,MATCH_000403-R03,1,0
MATCH_000403,MATCH_000403-R04,1,0
MATCH_000403,MATCH_000403-R05,1,0
MATCH_000403,MATCH_000403-R06,1,0
MATCH_000403,MATCH_000403-R07,1,0
MATCH_000403,MATCH_000403-R08,1,1
MATCH_000403,MATCH_000403-R09,1,1
MATCH_000403,MATCH_000403-R10,1,0
MATCH_000403,MATCH_000403-R11,1,1
MATCH_000403,MATCH_000403-R12,1,0
MATCH_000403,MATCH_000403-R13,1,1
MATCH_000403,MATCH_000403-R14,1,0
MATCH_000403,MATCH_000403-R15,1,0
MATCH_000403,MATCH_000403-R16,1,1
MATCH_000403,MATCH_000403-R17,1,1
MATCH_000403,MATCH_000403-R18,1,1
MATCH_000403,MATCH_000403-R19,1,0
MATCH_000403,MATCH_000403-R20,1,1
MATCH_000403,MATCH_000403-R21,1,0
MATCH_000403,MATCH_000403-R22,1,0
MATCH_000404,MATCH_000404-R01,1,0
MATCH_000404,MATCH_000404-R02,1,1
MATCH_000404,MATCH_000404-R03,1,0
MATCH_000404,MATCH_000404-R04,1,1
MATCH_000404,MATCH_000404-R05,1,1
MATCH_000404,MATCH_000404-R06,1,1
MATCH_000404,MATCH_000404-R07,1,0
MATCH_000404,MATCH_000404-R08,1,1
MATCH_000404,MATCH_000404-R09,1,1
MATCH_000404,MATCH_000404-R10,1,1
MATCH_000404,MATCH_000404-R11,1,0
MATCH_000404,MATCH_000404-R12,1,0
MATCH_000404,MATCH_000404-R13,1,1
MATCH_000404,MATCH_000404-R14,1,0
MATCH_000404,MATCH_000404-R15,1,0
MATCH_000404,MATCH_000404-R16,1,1
MATCH_000404,MATCH_000404-R17,1,0
